test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp	fold	gen	model	subset
0.49988	0.14371	0.51691	0.99219	0.51152	0.52244	-7.97982	2033	1143	50	34	3	m	rfc	selected
0.50052	0.37525	0.50728	0.98895	0.50527	0.5071	-7.90509	2049	1127	53	31	3	m	rfc	selected
0.49958	0.02994	0.5326	0.98843	0.53446	0.5305	-7.71549	2122	1054	51	33	3	m	rfc	selected
0.50015	0.002	0.55621	0.98793	0.55593	0.54546	-7.89186	2028	1148	46	38	3	m	rfc	selected
0.49898	0.01397	0.5396	0.98538	0.53775	0.55003	-8.2674	2057	1119	46	38	3	m	rfc	selected
0.50006	0.42315	0.5037	0.98378	0.50894	0.52124	-7.7742	2101	1075	52	32	3	m	rfc	selected
0.50094	0.63074	0.49442	0.98634	0.50533	0.49611	-7.96248	2017	1159	54	30	3	m	rfc	selected
0.49923	0.13174	0.51762	0.99246	0.51741	0.52266	-7.76933	2110	1066	52	32	3	m	rfc	selected
0.50103	0.28743	0.51048	0.98774	0.5169	0.50298	-8.19507	1985	1191	52	32	3	m	rfc	selected
0.50116	0.70259	0.49235	0.98373	0.50052	0.51583	-8.31439	1991	1185	50	34	3	m	rfc	selected
0.49896	0.08184	0.52171	0.9856	0.52105	0.52152	-7.85299	2065	1111	51	33	3	m	rfc	selected
0.50044	0.24551	0.51135	0.98334	0.51417	0.51082	-8.02131	1997	1179	51	33	3	m	rfc	selected
0.49969	0.39721	0.50483	0.99126	0.5027	0.50807	-7.81762	2093	1083	54	30	3	m	rfc	selected
0.50014	0.002	0.56937	0.98146	0.56398	0.53991	-7.49591	2144	1032	50	34	4	m	rfc	selected
0.50053	0.002	0.56647	0.99093	0.55517	0.52274	-7.39206	2224	952	55	29	4	m	rfc	selected
0.49931	0.13174	0.5168	0.98639	0.52225	0.48505	-7.61408	2098	1078	58	26	4	m	rfc	selected
0.50021	0.002	0.55878	0.98732	0.55604	0.52539	-7.44596	2203	973	54	30	4	m	rfc	selected
0.49879	0.002	0.54676	0.9863	0.55329	0.54455	-7.81951	2060	1116	47	37	4	m	rfc	selected
0.49987	0.00599	0.5444	0.98763	0.53642	0.50313	-7.45387	2175	1001	57	27	4	m	rfc	selected
0.49897	0.002	0.58717	0.98636	0.58848	0.56105	-7.60461	2127	1049	46	38	4	m	rfc	selected
0.50007	0.002	0.55507	0.98638	0.55227	0.52341	-7.81577	2077	1099	51	33	4	m	rfc	selected
0.49984	0.00599	0.53739	0.98589	0.54603	0.54524	-7.48943	2140	1036	49	35	4	m	rfc	selected
0.49959	0.21357	0.51324	0.98485	0.51796	0.5065	-7.65583	2083	1093	54	30	4	m	rfc	selected
0.49953	0.00599	0.53976	0.98618	0.53619	0.52927	-7.61681	2152	1024	52	32	4	m	rfc	selected
0.49956	0.00399	0.54179	0.98598	0.53613	0.51119	-7.78689	2075	1101	53	31	4	m	rfc	selected
0.49852	0.74251	0.48884	0.98018	0.50149	0.48637	-7.63565	2182	994	60	24	4	m	rfc	selected
0.49975	0.02196	0.5326	0.98484	0.52632	0.52234	-7.65857	2108	1068	52	32	4	m	rfc	selected
0.50004	0.002	0.58974	0.98695	0.58438	0.523	-7.52724	2150	1026	53	31	4	m	rfc	selected
0.49884	0.01198	0.53729	0.98903	0.53091	0.52143	-7.56489	2140	1036	53	31	4	m	rfc	selected
0.5005	0.00599	0.54578	0.98345	0.54518	0.51053	-7.93178	2033	1143	52	32	4	m	rfc	selected
0.49912	0.002	0.55897	0.98213	0.551	0.53154	-7.97361	2053	1123	49	35	4	m	rfc	selected
0.50128	0.0519	0.52702	0.98358	0.52993	0.51736	-7.65899	2152	1024	54	30	4	m	rfc	selected
0.49858	0.02595	0.5297	0.98542	0.53415	0.50606	-7.57018	2118	1058	55	29	4	m	rfc	selected
0.49883	0.002	0.58595	0.97725	0.60542	0.57556	-7.76453	2126	1051	43	40	0	f	rfc	selected
0.49958	0.002	0.6316	0.97422	0.63017	0.61462	-7.79305	2068	1109	35	48	0	f	rfc	selected
0.49986	0.002	0.57381	0.97824	0.57601	0.55056	-7.83407	2082	1095	46	37	0	f	rfc	selected
0.49855	0.002	0.61715	0.96403	0.61759	0.57627	-7.9336	2054	1123	41	42	0	f	rfc	selected
0.50088	0.002	0.61789	0.97858	0.62846	0.56182	-7.68516	2077	1100	44	39	0	f	rfc	selected
0.50114	0.002	0.60771	0.9774	0.62247	0.59745	-7.69321	2112	1065	39	44	0	f	rfc	selected
0.49863	0.002	0.58879	0.97403	0.58116	0.52752	-7.73474	2127	1050	51	32	0	f	rfc	selected
0.50044	0.002	0.58223	0.96992	0.58131	0.55173	-7.4698	2166	1011	48	35	0	f	rfc	selected
0.49863	0.01397	0.54196	0.9706	0.52337	0.51545	-8.22839	2012	1165	50	33	0	f	rfc	selected
0.49999	0.002	0.58568	0.96569	0.5776	0.56564	-7.88285	2063	1114	43	40	0	f	rfc	selected
0.50006	0.002	0.58742	0.97465	0.59368	0.54926	-7.67407	2112	1065	47	36	0	f	rfc	selected
0.49915	0.00599	0.54635	0.96515	0.52783	0.53867	-7.97768	2083	1094	48	35	0	f	rfc	selected
0.49923	0.002	0.59483	0.97317	0.60682	0.56178	-7.66925	2115	1062	45	38	0	f	rfc	selected
0.49908	0.002	0.59679	0.96776	0.59776	0.59423	-8.17822	2015	1162	37	46	0	f	rfc	selected
0.50071	0.002	0.57568	0.97359	0.56999	0.51567	-7.70958	2090	1087	52	31	0	f	rfc	selected
0.50111	0.002	0.59511	0.974	0.61262	0.58086	-7.46139	2198	979	44	39	0	f	rfc	selected
0.49997	0.002	0.58383	0.97993	0.58027	0.5578	-7.65346	2128	1049	46	37	0	f	rfc	selected
0.5012	0.002	0.59711	0.96942	0.59269	0.5938	-8.06854	1974	1203	36	47	0	f	rfc	selected
0.49979	0.002	0.60318	0.97818	0.61137	0.57398	-7.62538	2116	1061	43	40	0	f	rfc	selected
0.50022	0.002	0.59258	0.9791	0.58792	0.56005	-7.8615	2104	1073	45	38	0	f	rfc	selected
0.49939	0.22355	0.51237	0.99179	0.51234	0.48971	-7.89816	2052	1124	56	28	1	f	rfc	selected
0.49958	0.45908	0.50218	0.98185	0.49885	0.46257	-8.0923	1993	1183	59	25	1	f	rfc	selected
0.50039	0.49501	0.50111	0.98911	0.49615	0.52042	-8.01107	2058	1118	51	33	1	f	rfc	selected
0.49921	0.1497	0.51783	0.98741	0.52036	0.52102	-8.01968	2024	1152	50	34	1	f	rfc	selected
0.50037	0.96407	0.46937	0.99101	0.46767	0.49148	-7.83677	2101	1075	57	27	1	f	rfc	selected
0.50087	0.13972	0.51873	0.99343	0.50723	0.5071	-7.86368	2049	1127	53	31	1	f	rfc	selected
0.50008	0.59481	0.49589	0.9903	0.49193	0.50801	-8.01341	2017	1159	52	32	1	f	rfc	selected
0.49894	0.0479	0.52517	0.98707	0.52043	0.53655	-7.94919	2047	1129	48	36	1	f	rfc	selected
0.50017	0.03194	0.53161	0.99212	0.52858	0.50515	-8.0691	1961	1215	51	33	1	f	rfc	selected
0.49943	0.26148	0.50998	0.98883	0.50564	0.48379	-7.8251	2090	1086	58	26	1	f	rfc	selected
0.50231	0.00399	0.54648	0.98994	0.5467	0.52912	-8.05025	1962	1214	47	37	1	f	rfc	selected
0.50019	0.02595	0.53254	0.98677	0.54125	0.52616	-8.11115	1981	1195	48	36	1	f	rfc	selected
0.5007	0.8004	0.48659	0.98461	0.48447	0.51072	-8.10118	2072	1104	53	31	1	f	rfc	selected
0.49993	0.08982	0.52226	0.98965	0.51341	0.49948	-7.70009	2114	1062	56	28	1	f	rfc	selected
0.49941	0.63473	0.49428	0.98609	0.489	0.49214	-7.66449	2143	1033	58	26	1	f	rfc	selected
0.4998	0.00399	0.54836	0.99153	0.5393	0.52008	-8.03068	2018	1158	50	34	1	f	rfc	selected
0.49971	0.02994	0.53371	0.98632	0.53654	0.56114	-7.83522	2052	1124	44	40	1	f	rfc	selected
0.49974	0.0519	0.52616	0.98962	0.53015	0.50448	-7.84419	2108	1068	55	29	1	f	rfc	selected
0.49918	0.84431	0.48376	0.98917	0.48107	0.50458	-7.91721	2033	1143	53	31	1	f	rfc	selected
0.49974	0.29142	0.5078	0.99072	0.50245	0.51132	-7.96444	2038	1138	52	32	1	f	rfc	selected
0.50058	0.01996	0.53596	0.86046	0.52653	0.51654	-8.17566	2298	878	58	26	2	f	rfc	selected
0.501	0.002	0.56674	0.881	0.5659	0.5532	-8.40034	2115	1061	47	37	2	f	rfc	selected
0.50018	0.27944	0.50986	0.86426	0.53608	0.52271	-8.22741	2375	801	59	25	2	f	rfc	selected
0.49925	0.01796	0.53805	0.85959	0.54422	0.53109	-8.27395	2277	899	55	29	2	f	rfc	selected
0.49997	0.002	0.54838	0.85261	0.552	0.55865	-8.2786	2263	913	50	34	2	f	rfc	selected
0.50029	0.01397	0.54305	0.87178	0.54836	0.51509	-8.25755	2251	925	57	27	2	f	rfc	selected
0.49954	0.00998	0.53859	0.86797	0.53676	0.51991	-8.34052	2206	970	55	29	2	f	rfc	selected
0.50062	0.00399	0.54864	0.85923	0.5513	0.53515	-8.27682	2265	911	54	30	2	f	rfc	selected
0.50072	0.09182	0.52438	0.87096	0.5357	0.50196	-8.20923	2281	895	60	24	2	f	rfc	selected
0.49967	0.002	0.54973	0.86845	0.55641	0.53745	-8.2573	2204	972	52	32	2	f	rfc	selected
0.49811	0.00599	0.54521	0.8831	0.55529	0.55843	-8.30535	2186	990	48	36	2	f	rfc	selected
0.50153	0.03194	0.53303	0.86442	0.54351	0.51194	-8.27457	2231	945	57	27	2	f	rfc	selected
0.50033	0.04192	0.52778	0.88068	0.54949	0.52249	-8.17669	2298	878	57	27	2	f	rfc	selected
0.50063	0.002	0.56927	0.86038	0.56379	0.51729	-8.18921	2265	911	57	27	2	f	rfc	selected
0.49965	0.01397	0.54091	0.86308	0.54534	0.53496	-8.34599	2226	950	53	31	2	f	rfc	selected
0.4986	0.55888	0.49558	0.87222	0.49694	0.50101	-8.26531	2275	901	60	24	2	f	rfc	selected
0.50003	0.00798	0.54073	0.86993	0.54453	0.54214	-8.16531	2385	791	56	28	2	f	rfc	selected
0.49948	0.00599	0.54683	0.85975	0.54396	0.52892	-8.3227	2112	1064	51	33	2	f	rfc	selected
0.4998	0.002	0.57888	0.88601	0.57891	0.55544	-8.30337	2167	1009	48	36	2	f	rfc	selected
0.50136	0.002	0.58413	0.8757	0.57902	0.56258	-8.18822	2288	888	50	34	2	f	rfc	selected
0.49989	0.002	0.58175	0.93423	0.5806	0.57389	-7.70116	2133	1043	44	40	3	f	rfc	selected
0.49957	0.002	0.54862	0.92939	0.5442	0.52502	-7.64161	2125	1051	52	32	3	f	rfc	selected
0.50033	0.002	0.55862	0.91973	0.55464	0.5299	-7.72853	2156	1020	52	32	3	f	rfc	selected
0.49889	0.002	0.56901	0.92384	0.57278	0.56851	-7.82316	2061	1115	43	41	3	f	rfc	selected
0.49973	0.002	0.56552	0.93593	0.56149	0.5671	-7.93458	2052	1124	43	41	3	f	rfc	selected
0.49952	0.002	0.56899	0.93434	0.56181	0.55632	-7.82684	2097	1079	46	38	3	f	rfc	selected
0.50045	0.01597	0.53698	0.9372	0.53601	0.53702	-7.86307	2050	1126	48	36	3	f	rfc	selected
0.50014	0.00399	0.55075	0.92093	0.5479	0.5488	-7.84628	2087	1089	47	37	3	f	rfc	selected
0.50099	0.04591	0.52988	0.9169	0.52818	0.51714	-7.84118	2075	1101	52	32	3	f	rfc	selected
0.49886	0.02794	0.53278	0.92406	0.52659	0.52669	-7.86618	2060	1116	50	34	3	f	rfc	selected
0.50054	0.002	0.55003	0.92991	0.55136	0.53812	-7.90904	2057	1119	48	36	3	f	rfc	selected
0.50004	0.002	0.5789	0.93699	0.58827	0.59093	-7.73091	2090	1086	40	44	3	f	rfc	selected
0.50085	0.002	0.57947	0.93269	0.57891	0.58042	-7.92821	2061	1115	41	43	3	f	rfc	selected
0.49989	0.002	0.56253	0.92652	0.57032	0.5602	-7.85959	2046	1130	44	40	3	f	rfc	selected
0.49952	0.002	0.58103	0.93242	0.58412	0.59393	-7.70225	2109	1067	40	44	3	f	rfc	selected
0.50091	0.002	0.58384	0.93312	0.58339	0.55626	-7.9408	2021	1155	44	40	3	f	rfc	selected
0.50001	0.002	0.5526	0.93736	0.54949	0.50883	-7.85458	2060	1116	53	31	3	f	rfc	selected
0.50003	0.002	0.56762	0.93857	0.56696	0.56492	-7.80615	2076	1100	44	40	3	f	rfc	selected
0.49954	0.26946	0.50863	0.92743	0.50504	0.51044	-7.81229	2108	1068	54	30	3	f	rfc	selected
0.49917	0.002	0.54795	0.92657	0.5464	0.53081	-7.7883	2124	1052	51	33	3	f	rfc	selected
0.49943	0.03792	0.53004	0.98671	0.52962	0.54678	-7.74866	2112	1064	48	36	4	f	rfc	selected
0.49959	0.48303	0.50041	0.98925	0.50231	0.49541	-7.76974	2126	1050	57	27	4	f	rfc	selected
0.5002	0.7525	0.48898	0.98314	0.48889	0.50203	-8.09822	1979	1197	52	32	4	f	rfc	selected
0.49964	0.39521	0.50415	0.98821	0.5062	0.50218	-7.57249	2169	1007	57	27	4	f	rfc	selected
0.50051	0.3992	0.50564	0.99271	0.51245	0.50826	-7.73949	2132	1044	55	29	4	f	rfc	selected
0.50194	0.15968	0.51744	0.99259	0.51802	0.51856	-7.82862	2084	1092	52	32	4	f	rfc	selected
0.49998	0.11577	0.51811	0.98858	0.52249	0.51104	-7.89549	2074	1102	53	31	4	f	rfc	selected
0.50105	0.61876	0.49589	0.99066	0.49394	0.49513	-7.61319	2162	1014	58	26	4	f	rfc	selected
0.50081	0.56287	0.49819	0.99117	0.49837	0.5048	-7.76668	2110	1066	55	29	4	f	rfc	selected
0.49934	0.82834	0.48347	0.98162	0.4865	0.5226	-8.11189	2034	1142	50	34	4	f	rfc	selected
0.49921	0.68663	0.49096	0.98685	0.49296	0.5087	-7.86196	2097	1079	54	30	4	f	rfc	selected
0.50072	0.71457	0.49193	0.9896	0.49073	0.46978	-8.05432	2001	1175	58	26	4	f	rfc	selected
0.49984	0.45309	0.50159	0.98622	0.50343	0.52653	-7.96693	2059	1117	50	34	4	f	rfc	selected
0.49902	0.08982	0.5205	0.99371	0.5176	0.52625	-7.83294	2095	1081	51	33	4	f	rfc	selected
0.50186	0.35928	0.50755	0.98253	0.5089	0.54596	-7.7856	2069	1107	47	37	4	f	rfc	selected
0.50102	0.30938	0.50901	0.98768	0.49978	0.52209	-8.16963	1993	1183	49	35	4	f	rfc	selected
0.49944	0.59082	0.4959	0.98907	0.50172	0.53113	-7.93987	2126	1050	51	33	4	f	rfc	selected
0.49929	0.42914	0.50251	0.98777	0.50273	0.48883	-7.82459	2122	1054	58	26	4	f	rfc	selected
0.501	0.76846	0.48766	0.99374	0.48921	0.49198	-7.71941	2142	1034	58	26	4	f	rfc	selected
0.50049	0.89022	0.48044	0.99054	0.48714	0.50993	-7.87145	2067	1109	53	31	4	f	rfc	selected
0.49907	0.002	0.57985	0.97738	0.57112	0.55155	-7.95741	2050	1127	45	38	0	combine	rfc	selected
0.49915	0.002	0.56866	0.97639	0.54653	0.52968	-7.54049	2179	998	52	31	0	combine	rfc	selected
0.50064	0.002	0.55716	0.98081	0.5486	0.49335	-8.0785	2063	1114	55	28	0	combine	rfc	selected
0.49852	0.002	0.55532	0.9777	0.56353	0.56367	-7.68691	2127	1050	45	38	0	combine	rfc	selected
0.49965	0.92216	0.4752	0.97594	0.46905	0.48677	-7.87297	2136	1041	58	25	0	combine	rfc	selected
0.50042	0.002	0.55877	0.97988	0.56502	0.52089	-7.70649	2238	939	55	28	0	combine	rfc	selected
0.5004	0.002	0.56993	0.97809	0.56597	0.56189	-7.57732	2154	1023	46	37	0	combine	rfc	selected
0.50013	0.002	0.55082	0.98337	0.54493	0.52606	-7.54839	2156	1021	52	31	0	combine	rfc	selected
0.50064	0.002	0.58198	0.98619	0.57893	0.56232	-7.53273	2195	982	47	36	0	combine	rfc	selected
0.4998	0.002	0.55473	0.98601	0.5551	0.54571	-7.54831	2166	1011	49	34	0	combine	rfc	selected
0.49988	0.00998	0.54258	0.9782	0.54142	0.50342	-7.7967	2127	1050	55	28	0	combine	rfc	selected
0.49916	0.002	0.54406	0.97957	0.53739	0.52705	-7.76202	2124	1053	51	32	0	combine	rfc	selected
0.50011	0.002	0.572	0.97919	0.5618	0.5141	-7.92726	2080	1097	52	31	0	combine	rfc	selected
0.50037	0.01796	0.53504	0.97909	0.52841	0.48189	-7.7428	2105	1072	58	25	0	combine	rfc	selected
0.49955	0.002	0.55308	0.97603	0.55147	0.53654	-7.73803	2146	1031	50	33	0	combine	rfc	selected
0.50063	0.00998	0.53768	0.98414	0.5474	0.5389	-7.65467	2161	1016	50	33	0	combine	rfc	selected
0.50066	0.01198	0.54078	0.98112	0.54026	0.51921	-7.6536	2189	988	54	29	0	combine	rfc	selected
0.49947	0.002	0.55815	0.98298	0.55621	0.54252	-7.51662	2184	993	50	33	0	combine	rfc	selected
0.49924	0.002	0.58123	0.97998	0.57599	0.53249	-7.77031	2082	1095	49	34	0	combine	rfc	selected
0.4996	0.002	0.57299	0.98506	0.57187	0.5567	-7.72613	2121	1056	46	37	0	combine	rfc	selected
0.49976	0.3493	0.5068	0.98877	0.50482	0.49434	-7.58135	2157	1019	58	26	1	combine	rfc	selected
0.49917	0.13972	0.51809	0.98737	0.51154	0.54621	-7.49787	2184	992	50	34	1	combine	rfc	selected
0.50037	0.04391	0.52893	0.98782	0.52743	0.53487	-7.71675	2112	1064	50	34	1	combine	rfc	selected
0.49975	0.1517	0.51648	0.98237	0.52542	0.50553	-7.95704	2039	1137	53	31	1	combine	rfc	selected
0.4992	0.06387	0.52455	0.98766	0.52115	0.51702	-7.68472	2112	1064	53	31	1	combine	rfc	selected
0.49939	0.04391	0.52849	0.99105	0.53212	0.51113	-7.39723	2188	988	56	28	1	combine	rfc	selected
0.49905	0.71058	0.49037	0.98752	0.49225	0.5077	-7.94559	2015	1161	52	32	1	combine	rfc	selected
0.50037	0.20559	0.51421	0.98926	0.52785	0.5121	-7.4086	2232	944	57	27	1	combine	rfc	selected
0.49998	0.6008	0.4947	0.98669	0.49456	0.50735	-7.58119	2164	1012	56	28	1	combine	rfc	selected
0.49907	0.11976	0.5199	0.98367	0.51886	0.52709	-7.54603	2176	1000	53	31	1	combine	rfc	selected
0.49965	0.63273	0.49345	0.99028	0.49993	0.5213	-7.47487	2177	999	54	30	1	combine	rfc	selected
0.49985	0.39122	0.50549	0.98791	0.50181	0.50058	-7.66663	2121	1055	56	28	1	combine	rfc	selected
0.49975	0.78643	0.48754	0.98619	0.4857	0.47223	-7.66108	2130	1046	61	23	1	combine	rfc	selected
0.50015	0.06986	0.52329	0.98684	0.52367	0.52256	-7.46738	2185	991	54	30	1	combine	rfc	selected
0.50008	0.04391	0.5286	0.98873	0.53008	0.53796	-7.39431	2245	931	53	31	1	combine	rfc	selected
0.50013	0.11577	0.52013	0.99031	0.51974	0.53226	-7.55709	2171	1005	52	32	1	combine	rfc	selected
0.49963	0.03393	0.53365	0.98852	0.53073	0.52363	-7.5095	2154	1022	53	31	1	combine	rfc	selected
0.50184	0.26946	0.5118	0.98713	0.51676	0.51743	-7.95993	2039	1137	51	33	1	combine	rfc	selected
0.49889	0.05988	0.52624	0.98888	0.52089	0.51616	-7.29324	2220	956	56	28	1	combine	rfc	selected
0.50095	0.3992	0.50507	0.98352	0.50822	0.50268	-7.43363	2210	966	58	26	1	combine	rfc	selected
0.50073	0.02196	0.5387	0.93967	0.53639	0.53031	-7.87873	2083	1093	50	34	2	combine	rfc	selected
0.50017	0.002	0.6272	0.93691	0.62657	0.60435	-7.449	2213	963	41	43	2	combine	rfc	selected
0.49993	0.002	0.55908	0.93261	0.56512	0.57228	-7.41498	2274	902	48	36	2	combine	rfc	selected
0.50013	0.002	0.54908	0.9322	0.5603	0.5349	-7.68643	2150	1026	51	33	2	combine	rfc	selected
0.50095	0.002	0.56871	0.94144	0.57825	0.56567	-7.48885	2232	944	48	36	2	combine	rfc	selected
0.50039	0.002	0.57033	0.92697	0.56583	0.53698	-7.61541	2201	975	52	32	2	combine	rfc	selected
0.50113	0.002	0.55686	0.92852	0.55397	0.53493	-7.63669	2188	988	52	32	2	combine	rfc	selected
0.49961	0.002	0.5926	0.9385	0.5918	0.57959	-7.54993	2207	969	45	39	2	combine	rfc	selected
0.49778	0.002	0.58276	0.94082	0.58476	0.56939	-7.57817	2180	996	46	38	2	combine	rfc	selected
0.49818	0.002	0.57347	0.93027	0.57235	0.54256	-7.70123	2123	1053	49	35	2	combine	rfc	selected
0.49987	0.002	0.58327	0.92826	0.57338	0.54892	-7.50865	2239	937	51	33	2	combine	rfc	selected
0.50039	0.002	0.56371	0.93629	0.56251	0.55557	-7.78391	2130	1046	47	37	2	combine	rfc	selected
0.50011	0.002	0.56072	0.94469	0.56466	0.53966	-7.57637	2218	958	52	32	2	combine	rfc	selected
0.5002	0.002	0.576	0.93225	0.56581	0.55276	-7.73142	2150	1026	48	36	2	combine	rfc	selected
0.49944	0.002	0.55771	0.93755	0.56108	0.53556	-7.58465	2192	984	52	32	2	combine	rfc	selected
0.49814	0.00399	0.56714	0.92469	0.56351	0.54867	-7.75309	2124	1052	48	36	2	combine	rfc	selected
0.50064	0.002	0.58163	0.92893	0.58106	0.56378	-7.50122	2220	956	48	36	2	combine	rfc	selected
0.49991	0.002	0.57796	0.92527	0.58005	0.54448	-7.58725	2173	1003	50	34	2	combine	rfc	selected
0.50078	0.002	0.55859	0.93633	0.55436	0.54114	-7.70207	2114	1062	49	35	2	combine	rfc	selected
0.50034	0.00599	0.54447	0.94028	0.54817	0.54473	-7.69336	2099	1077	48	36	2	combine	rfc	selected
0.49836	0.002	0.5591	0.99552	0.56244	0.56435	-7.48777	2148	1028	46	38	3	combine	rfc	selected
0.49999	0.13573	0.51906	0.99454	0.52355	0.5338	-7.64346	2143	1033	51	33	3	combine	rfc	selected
0.49922	0.002	0.56219	0.99627	0.5671	0.54269	-7.57709	2086	1090	48	36	3	combine	rfc	selected
0.50175	0.002	0.5693	0.99245	0.56558	0.57116	-7.9826	2040	1136	42	42	3	combine	rfc	selected
0.50049	0.00399	0.5518	0.99594	0.55046	0.52728	-7.35247	2215	961	54	30	3	combine	rfc	selected
0.50037	0.002	0.56319	0.9937	0.55796	0.53978	-7.38207	2181	995	51	33	3	combine	rfc	selected
0.49968	0.04591	0.53207	0.99556	0.53097	0.52035	-7.41389	2171	1005	54	30	3	combine	rfc	selected
0.50007	0.00399	0.55036	0.99522	0.54465	0.53604	-7.30777	2195	981	52	32	3	combine	rfc	selected
0.50022	0.002	0.55515	0.99694	0.55832	0.56312	-7.37739	2178	998	47	37	3	combine	rfc	selected
0.49869	0.04192	0.52869	0.99708	0.53631	0.54927	-7.6003	2090	1086	47	37	3	combine	rfc	selected
0.50045	0.07984	0.52391	0.98998	0.52603	0.49796	-7.51797	2180	996	58	26	3	combine	rfc	selected
0.49942	0.002	0.56943	0.99596	0.56902	0.56425	-7.29128	2223	953	48	36	3	combine	rfc	selected
0.50001	0.23353	0.51239	0.99462	0.50606	0.49683	-7.52969	2135	1041	57	27	3	combine	rfc	selected
0.4998	0.01597	0.53558	0.98721	0.54172	0.52996	-7.51964	2232	944	54	30	3	combine	rfc	selected
0.50084	0.00399	0.54928	0.99466	0.5582	0.54621	-7.49643	2184	992	50	34	3	combine	rfc	selected
0.49988	0.002	0.55937	0.9952	0.55573	0.53302	-7.4309	2138	1038	51	33	3	combine	rfc	selected
0.49924	0.002	0.55715	0.9962	0.56659	0.56252	-7.21425	2212	964	48	36	3	combine	rfc	selected
0.50079	0.00399	0.54075	0.99532	0.55087	0.54552	-7.60266	2104	1072	48	36	3	combine	rfc	selected
0.50169	0.00798	0.54181	0.99389	0.54209	0.5258	-7.56865	2130	1046	52	32	3	combine	rfc	selected
0.50028	0.002	0.55899	0.99533	0.55697	0.56643	-7.3342	2199	977	47	37	3	combine	rfc	selected
0.49976	0.002	0.5651	0.98634	0.56192	0.55396	-7.61429	2082	1094	46	38	4	combine	rfc	selected
0.49939	0.01397	0.53637	0.98994	0.53235	0.54114	-7.73349	2114	1062	49	35	4	combine	rfc	selected
0.49996	0.00998	0.53534	0.98979	0.53053	0.52152	-7.86577	2065	1111	51	33	4	combine	rfc	selected
0.50075	0.02994	0.53232	0.99244	0.53532	0.52958	-7.49418	2154	1022	52	32	4	combine	rfc	selected
0.49974	0.12774	0.5193	0.98834	0.52224	0.53163	-7.33236	2167	1009	52	32	4	combine	rfc	selected
0.49933	0.1517	0.51686	0.98447	0.51376	0.50357	-7.70308	2140	1036	56	28	4	combine	rfc	selected
0.50024	0.01397	0.53661	0.98485	0.5422	0.54117	-7.472	2152	1024	50	34	4	combine	rfc	selected
0.50058	0.11776	0.51894	0.98656	0.51598	0.52117	-7.42071	2214	962	55	29	4	combine	rfc	selected
0.4999	0.002	0.55344	0.98741	0.55115	0.56863	-7.40437	2213	963	47	37	4	combine	rfc	selected
0.50006	0.01796	0.53672	0.98524	0.53488	0.53292	-7.41984	2213	963	53	31	4	combine	rfc	selected
0.49931	0.002	0.55691	0.97848	0.56151	0.54098	-7.57808	2113	1063	49	35	4	combine	rfc	selected
0.50094	0.03194	0.53354	0.98492	0.53904	0.53084	-7.54009	2162	1014	52	32	4	combine	rfc	selected
0.49866	0.26347	0.50921	0.98836	0.50632	0.51529	-7.64951	2101	1075	53	31	4	combine	rfc	selected
0.49859	0.00599	0.54091	0.97987	0.54007	0.54199	-7.42595	2195	981	51	33	4	combine	rfc	selected
0.50025	0.01198	0.54051	0.98705	0.53512	0.53194	-7.48013	2169	1007	52	32	4	combine	rfc	selected
0.49999	0.00399	0.54495	0.98442	0.54587	0.53758	-7.62512	2167	1009	51	33	4	combine	rfc	selected
0.50167	0.03593	0.53055	0.98708	0.54378	0.54366	-7.59688	2130	1046	49	35	4	combine	rfc	selected
0.49899	0.2495	0.50994	0.98395	0.51773	0.5087	-7.64951	2097	1079	54	30	4	combine	rfc	selected
0.49955	0.06786	0.52382	0.99039	0.53037	0.55799	-7.36259	2221	955	49	35	4	combine	rfc	selected
0.49961	0.00399	0.54842	0.98766	0.55421	0.55512	-7.46958	2165	1011	48	36	4	combine	rfc	selected
0.49933	0.37525	0.50414	0.86271	0.50404	0.48774	-6.88926	2257	920	61	22	0	m	svc	selected
0.50043	0.51297	0.50018	0.88938	0.50042	0.48763	-7.45838	2218	959	60	23	0	m	svc	selected
0.49957	0.67465	0.49201	0.88012	0.49198	0.48648	-7.02688	2249	928	61	22	0	m	svc	selected
0.50055	0.501	0.50109	0.86723	0.50126	0.49408	-6.98545	2259	918	60	23	0	m	svc	selected
0.49943	0.57086	0.49677	0.86836	0.49685	0.47475	-7.04634	2251	926	63	20	0	m	svc	selected
0.49972	0.41517	0.50247	0.88258	0.50235	0.4966	-7.32621	2275	902	60	23	0	m	svc	selected
0.49845	0.31537	0.50619	0.87897	0.50621	0.50325	-7.14508	2279	898	59	24	0	m	svc	selected
0.50001	0.59481	0.4974	0.88749	0.4973	0.48086	-7.22843	2175	1002	60	23	0	m	svc	selected
0.49839	0.15369	0.51527	0.89141	0.51512	0.46944	-7.33431	2179	998	62	21	0	m	svc	selected
0.49895	0.65269	0.49306	0.88708	0.4932	0.46627	-7.03579	2312	865	66	17	0	m	svc	selected
0.50016	0.21756	0.51269	0.87646	0.51279	0.50435	-7.18232	2286	891	59	24	0	m	svc	selected
0.49937	0.60878	0.49476	0.87396	0.49469	0.45081	-7.11266	2252	925	67	16	0	m	svc	selected
0.49974	0.39721	0.50455	0.8864	0.50454	0.49172	-7.10756	2244	933	60	23	0	m	svc	selected
