,test_perm,test_pval,test_score,train_score,auc_prob,auc_pred,r2,tn,fp,fn,tp,fold,gen,model,subset
2,0.50108,0.002,0.57563,0.88615,0.57563,0.54961,-6.48146,2319,857,53,31,2,combine,lda,selected
3,0.50024,0.002,0.5566,0.90219,0.5566,0.55691,-7.15097,2252,924,50,34,2,combine,lda,selected
4,0.49913,0.002,0.58261,0.87096,0.58261,0.57599,-5.99524,2411,765,51,33,2,combine,lda,selected
5,0.50124,0.00399,0.56988,0.86713,0.56988,0.56988,-5.95746,2410,766,52,32,2,combine,lda,selected
6,0.50015,0.002,0.56721,0.8867,0.56721,0.55883,-6.68214,2302,874,51,33,2,combine,lda,selected
7,0.50113,0.002,0.55835,0.89708,0.55835,0.56542,-6.77863,2306,870,50,34,2,combine,lda,selected
8,0.49914,0.002,0.573,0.87204,0.573,0.53628,-6.58731,2310,866,55,29,2,combine,lda,selected
9,0.49962,0.002,0.58998,0.88235,0.58998,0.58941,-6.40641,2345,831,47,37,2,combine,lda,selected
10,0.50013,0.002,0.57252,0.88151,0.57252,0.55902,-6.43078,2341,835,52,32,2,combine,lda,selected
11,0.50006,0.002,0.56103,0.87685,0.56103,0.55537,-6.88547,2280,896,51,33,2,combine,lda,selected
12,0.49833,0.002,0.57146,0.87957,0.57146,0.54995,-6.32474,2359,817,54,30,2,combine,lda,selected
13,0.50018,0.002,0.57749,0.86927,0.57749,0.57389,-6.4065,2322,854,49,35,2,combine,lda,selected
14,0.49982,0.002,0.58402,0.88332,0.58402,0.57436,-6.61334,2325,851,49,35,2,combine,lda,selected
15,0.49896,0.002,0.56198,0.87164,0.56198,0.55682,-6.50728,2327,849,52,32,2,combine,lda,selected
16,0.49934,0.002,0.57941,0.86616,0.57941,0.57833,-6.01923,2388,788,50,34,2,combine,lda,selected
17,0.49994,0.002,0.57795,0.86984,0.57795,0.57656,-6.39596,2339,837,49,35,2,combine,lda,selected
18,0.5004,0.002,0.57783,0.88927,0.57783,0.56041,-6.64353,2312,864,51,33,2,combine,lda,selected
19,0.49856,0.002,0.57436,0.86848,0.57436,0.54116,-6.27134,2341,835,55,29,2,combine,lda,selected
0,0.49938,0.07585,0.52466,0.88845,0.52466,0.50951,-6.60449,2329,847,60,24,3,combine,lda,selected
1,0.50048,0.18563,0.51529,0.89398,0.51529,0.52252,-6.67285,2336,840,58,26,3,combine,lda,selected
2,0.49891,0.08184,0.52193,0.9005,0.52193,0.51717,-6.81725,2302,874,58,26,3,combine,lda,selected
3,0.50011,0.07585,0.52289,0.89786,0.52289,0.5217,-6.98677,2293,883,57,27,3,combine,lda,selected
4,0.49895,0.10379,0.51987,0.90212,0.51987,0.52674,-6.76898,2325,851,57,27,3,combine,lda,selected
5,0.50043,0.11776,0.52094,0.89248,0.52094,0.5189,-6.71534,2313,863,58,26,3,combine,lda,selected
6,0.49844,0.02395,0.53376,0.89279,0.53376,0.54148,-6.5522,2343,833,55,29,3,combine,lda,selected
7,0.50128,0.02794,0.53262,0.90255,0.53262,0.51541,-7.12036,2253,923,57,27,3,combine,lda,selected
8,0.50113,0.36926,0.50699,0.91715,0.50699,0.48801,-7.2091,2268,908,62,22,3,combine,lda,selected
9,0.4996,0.1517,0.51538,0.90288,0.51538,0.51783,-6.63708,2344,832,59,25,3,combine,lda,selected
10,0.50017,0.01796,0.53499,0.8834,0.53499,0.50233,-6.41624,2359,817,62,22,3,combine,lda,selected
11,0.50001,0.01996,0.53579,0.87876,0.53579,0.53915,-6.31553,2366,810,56,28,3,combine,lda,selected
12,0.4994,0.06387,0.52475,0.90301,0.52475,0.53562,-7.05935,2268,908,54,30,3,combine,lda,selected
13,0.49946,0.2495,0.5115,0.91353,0.5115,0.51509,-7.3018,2251,925,57,27,3,combine,lda,selected
14,0.49962,0.06587,0.52396,0.8949,0.52396,0.52813,-7.01012,2296,880,56,28,3,combine,lda,selected
15,0.50105,0.00599,0.54425,0.89698,0.54425,0.54413,-6.65699,2322,854,54,30,3,combine,lda,selected
16,0.50018,0.03194,0.53235,0.89004,0.53235,0.52857,-7.02601,2261,915,55,29,3,combine,lda,selected
17,0.49915,0.02395,0.53063,0.89384,0.53063,0.50608,-6.42974,2345,831,61,23,3,combine,lda,selected
18,0.49999,0.09182,0.5228,0.89951,0.5228,0.53846,-6.90777,2286,890,54,30,3,combine,lda,selected
19,0.50046,0.01397,0.53463,0.89272,0.53463,0.54536,-6.89151,2292,884,53,31,3,combine,lda,selected
0,0.50079,0.002,0.57357,0.89139,0.57357,0.56148,-6.97287,2281,895,50,34,4,combine,lda,selected
1,0.49914,0.00399,0.55177,0.88512,0.55177,0.53329,-6.83439,2291,885,55,29,4,combine,lda,selected
2,0.49907,0.002,0.56784,0.88719,0.56784,0.55685,-6.49198,2365,811,53,31,4,combine,lda,selected
3,0.50002,0.002,0.57154,0.89562,0.57154,0.55055,-6.60565,2325,851,53,31,4,combine,lda,selected
4,0.4998,0.00399,0.54712,0.8824,0.54712,0.52173,-6.60313,2331,845,58,26,4,combine,lda,selected
5,0.50119,0.002,0.56093,0.88545,0.56093,0.54554,-6.75327,2331,845,54,30,4,combine,lda,selected
6,0.5014,0.002,0.54669,0.88016,0.54669,0.52891,-6.78056,2301,875,56,28,4,combine,lda,selected
7,0.49947,0.002,0.54946,0.88148,0.54946,0.53118,-6.23485,2391,785,58,26,4,combine,lda,selected
8,0.49827,0.00399,0.53842,0.88126,0.53842,0.50605,-6.93726,2307,869,60,24,4,combine,lda,selected
9,0.50058,0.002,0.55819,0.8728,0.55819,0.53754,-6.77843,2318,858,55,29,4,combine,lda,selected
10,0.50037,0.002,0.55119,0.88222,0.55119,0.53679,-6.43317,2351,825,56,28,4,combine,lda,selected
11,0.5001,0.002,0.57363,0.88228,0.57363,0.54274,-6.48192,2351,825,55,29,4,combine,lda,selected
12,0.49928,0.002,0.56201,0.88789,0.56201,0.54759,-6.4711,2344,832,54,30,4,combine,lda,selected
13,0.5004,0.002,0.54977,0.87839,0.54977,0.5343,-6.47255,2373,803,57,27,4,combine,lda,selected
14,0.50045,0.002,0.55662,0.8784,0.55662,0.50888,-6.63256,2325,851,60,24,4,combine,lda,selected
15,0.50048,0.00399,0.56938,0.87039,0.56938,0.55203,-6.20057,2410,766,55,29,4,combine,lda,selected
16,0.49889,0.002,0.58215,0.87616,0.58215,0.54384,-6.32029,2358,818,55,29,4,combine,lda,selected
17,0.49971,0.002,0.57025,0.85651,0.57025,0.55155,-5.9925,2407,769,55,29,4,combine,lda,selected
18,0.50006,0.002,0.56579,0.89202,0.56579,0.54961,-6.7991,2319,857,53,31,4,combine,lda,selected
19,0.49997,0.02994,0.52991,0.88552,0.52991,0.50104,-6.85773,2313,863,61,23,4,combine,lda,selected
0,0.49912,0.19361,0.51581,0.83019,0.51484,0.49284,-7.67423,2098,1079,56,27,0,m,lrc,selected
1,0.49927,0.02196,0.53107,0.839,0.53049,0.49221,-7.69934,2094,1083,56,27,0,m,lrc,selected
2,0.501,0.06188,0.5261,0.82329,0.52546,0.49279,-7.34141,2136,1041,57,26,0,m,lrc,selected
3,0.50092,0.32335,0.50877,0.80686,0.50898,0.50019,-7.17572,2183,994,57,26,0,m,lrc,selected
4,0.49924,0.16168,0.51554,0.8292,0.51583,0.50961,-7.48235,2128,1049,54,29,0,m,lrc,selected
5,0.49946,0.24551,0.51039,0.82446,0.51035,0.50464,-7.36431,2173,1004,56,27,0,m,lrc,selected
6,0.50128,0.00599,0.54873,0.81278,0.54794,0.5148,-7.23695,2161,1016,54,29,0,m,lrc,selected
7,0.50102,0.00399,0.54336,0.84119,0.54378,0.52134,-7.47466,2126,1051,52,31,0,m,lrc,selected
8,0.49802,0.11377,0.51822,0.83163,0.51817,0.51102,-7.42319,2137,1040,54,29,0,m,lrc,selected
9,0.49882,0.08383,0.52149,0.83764,0.52207,0.50196,-7.46303,2156,1021,56,27,0,m,lrc,selected
10,0.50003,0.02196,0.53212,0.82781,0.53065,0.48681,-7.61937,2098,1079,57,26,0,m,lrc,selected
11,0.50041,0.16966,0.51633,0.83351,0.51454,0.4713,-7.62362,2076,1101,59,24,0,m,lrc,selected
12,0.49858,0.13972,0.51541,0.80733,0.51428,0.49313,-6.89272,2253,924,60,23,0,m,lrc,selected
13,0.49991,0.05988,0.52571,0.82521,0.52615,0.49751,-7.39721,2166,1011,57,26,0,m,lrc,selected
14,0.50032,0.21756,0.51267,0.84025,0.51211,0.49843,-7.93839,2057,1120,54,29,0,m,lrc,selected
15,0.50024,0.10778,0.52163,0.82753,0.5199,0.50098,-7.33599,2188,989,57,26,0,m,lrc,selected
16,0.50009,0.13573,0.51729,0.84235,0.51672,0.47524,-7.78485,2101,1076,59,24,0,m,lrc,selected
17,0.49968,0.20359,0.51444,0.82211,0.5137,0.49086,-7.3377,2162,1015,58,25,0,m,lrc,selected
18,0.4995,0.03194,0.53128,0.83608,0.53102,0.54611,-7.56144,2092,1085,47,36,0,m,lrc,selected
19,0.50042,0.04192,0.52772,0.82952,0.52857,0.5259,-7.50074,2155,1022,52,31,0,m,lrc,selected
0,0.50034,0.01796,0.53635,0.85201,0.53833,0.52259,-6.91516,2223,953,55,29,1,m,lrc,selected
1,0.50049,0.00798,0.54621,0.8349,0.54747,0.5149,-7.0384,2212,964,56,28,1,m,lrc,selected
2,0.49963,0.00998,0.54198,0.8324,0.54305,0.49891,-7.09444,2186,990,58,26,1,m,lrc,selected
3,0.4997,0.00399,0.544,0.84026,0.5455,0.53229,-6.94134,2209,967,53,31,1,m,lrc,selected
4,0.4998,0.07784,0.52354,0.8273,0.52445,0.49771,-7.72634,2065,1111,55,29,1,m,lrc,selected
5,0.49922,0.00998,0.53902,0.8444,0.53769,0.50971,-7.20538,2179,997,56,28,1,m,lrc,selected
6,0.50054,0.07784,0.52352,0.83282,0.52489,0.50142,-6.91557,2202,974,58,26,1,m,lrc,selected
7,0.50029,0.01996,0.53288,0.84601,0.5304,0.51037,-7.01184,2221,955,57,27,1,m,lrc,selected
8,0.50109,0.00998,0.53504,0.84981,0.53526,0.5064,-7.1998,2158,1018,56,28,1,m,lrc,selected
9,0.50071,0.1018,0.52333,0.82739,0.52349,0.49251,-7.06611,2221,955,60,24,1,m,lrc,selected
10,0.50031,0.07385,0.52459,0.84294,0.52509,0.50621,-7.4663,2119,1057,55,29,1,m,lrc,selected
11,0.50058,0.002,0.54888,0.84898,0.54639,0.52269,-7.28124,2148,1028,53,31,1,m,lrc,selected
12,0.49882,0.00399,0.54458,0.84542,0.54614,0.53796,-7.00717,2245,931,53,31,1,m,lrc,selected
13,0.5,0.00998,0.53298,0.83569,0.53221,0.51894,-7.26817,2162,1014,54,30,1,m,lrc,selected
14,0.49938,0.05389,0.52508,0.85098,0.52459,0.50187,-7.26802,2167,1009,57,27,1,m,lrc,selected
15,0.49999,0.01796,0.5325,0.83962,0.53117,0.52353,-6.93434,2229,947,55,29,1,m,lrc,selected
16,0.49975,0.01796,0.53634,0.84167,0.53536,0.51648,-6.92512,2222,954,56,28,1,m,lrc,selected
17,0.49874,0.002,0.54479,0.85076,0.54556,0.49812,-7.15363,2181,995,58,26,1,m,lrc,selected
18,0.49894,0.002,0.55407,0.84613,0.55403,0.53837,-7.28717,2172,1004,51,33,1,m,lrc,selected
19,0.50024,0.00399,0.54878,0.8401,0.54919,0.48498,-6.90391,2211,965,61,23,1,m,lrc,selected
0,0.50078,0.002,0.57909,0.83947,0.5799,0.55824,-7.53102,2147,1029,47,37,2,m,lrc,selected
1,0.49868,0.002,0.58151,0.82582,0.57997,0.57251,-7.19567,2162,1014,45,39,2,m,lrc,selected
2,0.50026,0.002,0.57451,0.82463,0.57348,0.56671,-7.24077,2163,1013,46,38,2,m,lrc,selected
3,0.50201,0.002,0.57178,0.83847,0.57138,0.56149,-7.78064,2092,1084,45,39,2,m,lrc,selected
4,0.50013,0.002,0.5541,0.83711,0.55323,0.52549,-7.47027,2128,1048,52,32,2,m,lrc,selected
5,0.49972,0.002,0.57474,0.82186,0.57372,0.55657,-7.01039,2212,964,49,35,2,m,lrc,selected
6,0.50089,0.00399,0.54703,0.82656,0.54722,0.5208,-7.40769,2136,1040,53,31,2,m,lrc,selected
7,0.50102,0.002,0.58041,0.84303,0.58095,0.57198,-7.72438,2083,1093,43,41,2,m,lrc,selected
8,0.49774,0.002,0.5659,0.82986,0.5657,0.57528,-7.62294,2104,1072,43,41,2,m,lrc,selected
9,0.50129,0.002,0.55703,0.83684,0.55682,0.54083,-7.62,2112,1064,49,35,2,m,lrc,selected
10,0.49903,0.002,0.5808,0.8347,0.58021,0.56152,-7.53298,2130,1046,46,38,2,m,lrc,selected
11,0.50027,0.002,0.56722,0.82284,0.56662,0.53931,-7.21949,2178,998,51,33,2,m,lrc,selected
12,0.50075,0.002,0.58704,0.83865,0.58795,0.56165,-7.79956,2093,1083,45,39,2,m,lrc,selected
13,0.50046,0.002,0.56995,0.83533,0.56989,0.56054,-7.6495,2086,1090,45,39,2,m,lrc,selected
14,0.49904,0.002,0.56877,0.81579,0.56857,0.54382,-7.41835,2131,1045,49,35,2,m,lrc,selected
15,0.50055,0.002,0.56867,0.82509,0.5688,0.55777,-7.3587,2144,1032,47,37,2,m,lrc,selected
16,0.49874,0.002,0.57871,0.84082,0.57882,0.54083,-7.62194,2112,1064,49,35,2,m,lrc,selected
17,0.50235,0.002,0.57726,0.83069,0.5774,0.55997,-7.29285,2158,1018,47,37,2,m,lrc,selected
18,0.49912,0.002,0.57289,0.85022,0.57501,0.59156,-7.77325,2094,1082,40,44,2,m,lrc,selected
19,0.50024,0.002,0.58114,0.84252,0.58189,0.57327,-7.5096,2129,1047,44,40,2,m,lrc,selected
0,0.49995,0.01397,0.53532,0.83487,0.53597,0.53188,-7.67753,2093,1083,50,34,3,m,lrc,selected
1,0.50068,0.00998,0.54288,0.82672,0.54335,0.55299,-7.9013,2038,1138,45,39,3,m,lrc,selected
2,0.49975,0.02595,0.53123,0.8344,0.52924,0.54313,-8.05502,2051,1125,47,37,3,m,lrc,selected
3,0.49984,0.13573,0.51821,0.83962,0.51677,0.51951,-7.79763,2090,1086,52,32,3,m,lrc,selected
4,0.49969,0.21357,0.51271,0.81796,0.51315,0.52143,-7.39919,2140,1036,53,31,3,m,lrc,selected
5,0.5001,0.06188,0.52445,0.8387,0.52332,0.53925,-7.72,2102,1074,49,35,3,m,lrc,selected
6,0.5007,0.002,0.5598,0.82861,0.55928,0.52473,-7.19745,2161,1015,53,31,3,m,lrc,selected
7,0.50027,0.08583,0.52162,0.83337,0.52053,0.51062,-7.35465,2147,1029,55,29,3,m,lrc,selected
8,0.50028,0.01397,0.5357,0.82237,0.5355,0.50924,-7.0879,2176,1000,56,28,3,m,lrc,selected
9,0.4985,0.00599,0.53814,0.84933,0.53842,0.55472,-7.91314,2049,1127,45,39,3,m,lrc,selected
10,0.49909,0.00399,0.55061,0.8173,0.55279,0.55629,-7.69441,2059,1117,45,39,3,m,lrc,selected
11,0.4995,0.00399,0.54596,0.83018,0.54588,0.55069,-7.50693,2099,1077,47,37,3,m,lrc,selected
12,0.4992,0.002,0.54846,0.84821,0.54885,0.54111,-7.82501,2076,1100,48,36,3,m,lrc,selected
13,0.50032,0.00399,0.54819,0.83662,0.54747,0.5414,-7.86985,2040,1136,47,37,3,m,lrc,selected
14,0.49999,0.02196,0.53673,0.82936,0.53632,0.53047,-7.69932,2084,1092,50,34,3,m,lrc,selected
15,0.50104,0.07984,0.52532,0.82702,0.52417,0.50055,-7.6309,2083,1093,55,29,3,m,lrc,selected
16,0.50047,0.00998,0.53727,0.83575,0.53801,0.52517,-7.48733,2126,1050,52,32,3,m,lrc,selected
17,0.49987,0.02994,0.53577,0.86102,0.53664,0.54754,-7.90701,2079,1097,47,37,3,m,lrc,selected
18,0.50106,0.08782,0.52414,0.85318,0.52368,0.52023,-8.21756,2019,1157,50,34,3,m,lrc,selected
19,0.50023,0.05988,0.52732,0.84349,0.52584,0.51403,-7.73041,2093,1083,53,31,3,m,lrc,selected
0,0.49992,0.22555,0.51372,0.88757,0.51372,0.48051,-6.80773,2296,880,64,20,4,m,lrc,selected
1,0.50147,0.07186,0.52644,0.8846,0.52644,0.50366,-6.9444,2254,922,59,25,4,m,lrc,selected
2,0.49895,0.16367,0.51518,0.87808,0.51519,0.4996,-7.0249,2266,910,60,24,4,m,lrc,selected
3,0.50138,0.22555,0.51409,0.87297,0.51409,0.48693,-6.57028,2299,877,63,21,4,m,lrc,selected
4,0.49912,0.13373,0.51846,0.87506,0.51846,0.49409,-7.00104,2231,945,60,24,4,m,lrc,selected
5,0.49941,0.64671,0.49329,0.8811,0.49328,0.47767,-6.94723,2278,898,64,20,4,m,lrc,selected
6,0.50002,0.16367,0.51534,0.88083,0.51535,0.47544,-7.18388,2226,950,63,21,4,m,lrc,selected
7,0.49867,0.002,0.54663,0.88197,0.54663,0.5029,-6.86962,2287,889,60,24,4,m,lrc,selected
8,0.49974,0.2495,0.51065,0.87986,0.51066,0.48363,-6.77132,2278,898,63,21,4,m,lrc,selected
9,0.4996,0.12176,0.51818,0.91066,0.51817,0.48357,-7.46461,2202,974,61,23,4,m,lrc,selected
10,0.5015,0.27545,0.51178,0.89277,0.51177,0.51493,-7.09263,2250,926,57,27,4,m,lrc,selected
11,0.49976,0.73653,0.48946,0.88538,0.48946,0.46527,-7.19918,2237,939,65,19,4,m,lrc,selected
12,0.49922,0.02196,0.53189,0.90025,0.5319,0.53541,-7.54955,2191,985,52,32,4,m,lrc,selected
13,0.49982,0.54092,0.49838,0.88296,0.49837,0.47487,-6.77233,2298,878,65,19,4,m,lrc,selected
14,0.49929,0.03593,0.52957,0.89082,0.52957,0.51352,-7.18562,2241,935,57,27,4,m,lrc,selected
15,0.49919,0.06587,0.52385,0.86918,0.52385,0.50854,-6.73761,2285,891,59,25,4,m,lrc,selected
16,0.49959,0.21357,0.51255,0.88179,0.51255,0.48895,-7.00735,2274,902,62,22,4,m,lrc,selected
17,0.50053,0.00599,0.54241,0.87182,0.54241,0.52199,-7.00966,2257,919,56,28,4,m,lrc,selected
18,0.50051,0.0499,0.52907,0.87673,0.52907,0.48813,-7.06482,2231,945,61,23,4,m,lrc,selected
19,0.50036,0.13174,0.51778,0.87469,0.51778,0.49081,-6.92508,2248,928,61,23,4,m,lrc,selected
0,0.49997,0.002,0.56459,0.85813,0.56458,0.53087,-7.5305,2110,1067,50,33,0,f,lrc,selected
1,0.49953,0.002,0.56978,0.83716,0.56937,0.53004,-7.32067,2143,1034,51,32,0,f,lrc,selected
2,0.49881,0.002,0.58245,0.85963,0.58144,0.53319,-7.25866,2163,1014,51,32,0,f,lrc,selected
3,0.5008,0.002,0.57275,0.84045,0.57333,0.54724,-7.03665,2214,963,50,33,0,f,lrc,selected
4,0.50039,0.002,0.57587,0.8482,0.57521,0.5389,-7.28539,2161,1016,50,33,0,f,lrc,selected
5,0.49928,0.002,0.58002,0.85956,0.57945,0.53323,-7.47372,2125,1052,50,33,0,f,lrc,selected
6,0.49981,0.002,0.58146,0.85258,0.58269,0.54519,-7.03702,2201,976,50,33,0,f,lrc,selected
7,0.49957,0.002,0.58617,0.84346,0.58718,0.53712,-7.02711,2188,989,51,32,0,f,lrc,selected
8,0.50002,0.002,0.59413,0.84201,0.59396,0.55641,-7.04192,2234,943,49,34,0,f,lrc,selected
9,0.49919,0.002,0.5648,0.84605,0.56479,0.51586,-7.04543,2206,971,55,28,0,f,lrc,selected
10,0.49921,0.002,0.56854,0.84482,0.56792,0.53786,-6.92982,2231,946,52,31,0,f,lrc,selected
11,0.50037,0.002,0.5827,0.85936,0.58374,0.58489,-7.5366,2147,1030,42,41,0,f,lrc,selected
12,0.49956,0.002,0.57282,0.84413,0.57328,0.54031,-7.32708,2170,1007,50,33,0,f,lrc,selected
13,0.50039,0.002,0.55685,0.85359,0.55559,0.52575,-7.40612,2154,1023,52,31,0,f,lrc,selected
14,0.50071,0.002,0.59037,0.84112,0.58904,0.5611,-7.28904,2149,1028,46,37,0,f,lrc,selected
15,0.50056,0.002,0.57131,0.8472,0.57127,0.56783,-7.04505,2230,947,47,36,0,f,lrc,selected
16,0.49956,0.002,0.59858,0.86559,0.59812,0.56697,-7.30159,2148,1029,45,38,0,f,lrc,selected
17,0.50018,0.002,0.57314,0.85364,0.57262,0.53811,-7.27433,2156,1021,50,33,0,f,lrc,selected
18,0.50029,0.002,0.58562,0.84771,0.58513,0.54618,-7.12681,2169,1008,49,34,0,f,lrc,selected
19,0.50065,0.002,0.61059,0.86007,0.61036,0.54969,-7.35264,2153,1024,48,35,0,f,lrc,selected
0,0.50062,0.37325,0.50514,0.85402,0.50389,0.49437,-7.16234,2195,981,59,25,1,f,lrc,selected
1,0.49903,0.33733,0.50561,0.85967,0.50616,0.52741,-7.25291,2178,998,53,31,1,f,lrc,selected
2,0.49973,0.07784,0.52097,0.83301,0.52112,0.54356,-7.02566,2205,971,51,33,1,f,lrc,selected
3,0.50009,0.23752,0.51151,0.85675,0.5129,0.50451,-7.44667,2146,1030,56,28,1,f,lrc,selected
4,0.50112,0.73453,0.49103,0.84146,0.49102,0.51588,-6.84223,2256,920,57,27,1,f,lrc,selected
5,0.50108,0.02595,0.53455,0.85256,0.53587,0.53386,-7.01704,2219,957,53,31,1,f,lrc,selected
6,0.50076,0.68064,0.49244,0.84769,0.49287,0.49954,-7.15576,2190,986,58,26,1,f,lrc,selected
7,0.49931,0.13174,0.51872,0.85428,0.52002,0.52794,-6.79653,2257,919,55,29,1,f,lrc,selected
8,0.50086,0.01597,0.53869,0.84661,0.53899,0.53213,-7.09186,2208,968,53,31,1,f,lrc,selected
9,0.49904,0.03194,0.53133,0.85536,0.53143,0.53648,-7.41392,2160,1016,51,33,1,f,lrc,selected
10,0.49909,0.06188,0.5268,0.87014,0.52803,0.53487,-7.6738,2112,1064,50,34,1,f,lrc,selected
11,0.50106,0.0499,0.52671,0.8353,0.52519,0.52841,-6.69328,2260,916,55,29,1,f,lrc,selected
12,0.49966,0.22954,0.51199,0.85526,0.51141,0.50385,-7.70909,2104,1072,55,29,1,f,lrc,selected
13,0.49895,0.30539,0.50777,0.84774,0.50597,0.51805,-7.00189,2232,944,56,28,1,f,lrc,selected
14,0.49976,0.00798,0.53945,0.86205,0.5407,0.54322,-7.22727,2165,1011,50,34,1,f,lrc,selected
15,0.49901,0.00998,0.53438,0.86067,0.53541,0.51286,-7.10351,2199,977,56,28,1,f,lrc,selected
16,0.49957,0.27545,0.50969,0.86914,0.50765,0.49897,-7.95067,2073,1103,55,29,1,f,lrc,selected
17,0.50048,0.17764,0.5149,0.84572,0.51484,0.52253,-7.46817,2147,1029,53,31,1,f,lrc,selected
18,0.49967,0.12375,0.51913,0.87473,0.52053,0.5208,-7.57377,2136,1040,53,31,1,f,lrc,selected
19,0.50049,0.44711,0.50274,0.87032,0.50239,0.52316,-7.47276,2151,1025,53,31,1,f,lrc,selected
0,0.50045,0.06188,0.52703,0.86115,0.52728,0.52823,-7.08785,2221,955,54,30,2,f,lrc,selected
1,0.50046,0.18363,0.51513,0.86145,0.51654,0.51629,-7.3005,2183,993,55,29,2,f,lrc,selected
2,0.49811,0.15768,0.51693,0.84685,0.51793,0.51771,-7.07951,2192,984,55,29,2,f,lrc,selected
3,0.4997,0.03992,0.52952,0.86279,0.52923,0.53182,-7.13805,2206,970,53,31,2,f,lrc,selected
4,0.4997,0.02196,0.53366,0.86412,0.53403,0.54113,-6.65791,2303,873,54,30,2,f,lrc,selected
5,0.49847,0.10778,0.51912,0.86115,0.51779,0.50675,-7.14282,2198,978,57,27,2,f,lrc,selected
6,0.5009,0.03792,0.53109,0.85888,0.53262,0.51254,-7.09536,2197,979,56,28,2,f,lrc,selected
7,0.49934,0.15768,0.51587,0.86779,0.51588,0.503,-6.97234,2212,964,58,26,2,f,lrc,selected
8,0.50153,0.05788,0.52718,0.87055,0.52808,0.53481,-7.08836,2225,951,53,31,2,f,lrc,selected
9,0.49887,0.02196,0.53095,0.8659,0.52921,0.53824,-7.11276,2209,967,52,32,2,f,lrc,selected
10,0.50053,0.23353,0.51341,0.85169,0.51238,0.50552,-6.9085,2228,948,58,26,2,f,lrc,selected
11,0.50009,0.03792,0.53026,0.86814,0.52972,0.5241,-7.34831,2157,1019,53,31,2,f,lrc,selected
12,0.50029,0.04391,0.52679,0.87945,0.52809,0.53692,-7.66368,2125,1051,50,34,2,f,lrc,selected
13,0.50169,0.03792,0.53061,0.85328,0.53154,0.54013,-6.94275,2221,955,52,32,2,f,lrc,selected
14,0.50022,0.02794,0.53335,0.87859,0.53253,0.52911,-7.48825,2151,1025,52,32,2,f,lrc,selected
15,0.50061,0.05788,0.52818,0.86979,0.52838,0.51412,-7.07571,2207,969,56,28,2,f,lrc,selected
16,0.49875,0.02794,0.53001,0.85836,0.52991,0.53717,-6.91801,2240,936,53,31,2,f,lrc,selected
17,0.49986,0.00399,0.55232,0.87565,0.55213,0.51786,-7.05357,2193,983,55,29,2,f,lrc,selected
18,0.49966,0.07784,0.5231,0.86349,0.52092,0.51664,-6.93655,2223,953,56,28,2,f,lrc,selected
19,0.50059,0.01397,0.53743,0.87323,0.53884,0.51254,-7.29091,2197,979,56,28,2,f,lrc,selected
0,0.49972,0.002,0.5643,0.84409,0.56438,0.54051,-7.57973,2110,1066,49,35,3,f,lrc,selected
1,0.50013,0.002,0.55937,0.83754,0.55927,0.55648,-7.48873,2098,1078,46,38,3,f,lrc,selected
2,0.49929,0.01996,0.53698,0.82745,0.53464,0.50962,-7.73476,2065,1111,53,31,3,f,lrc,selected
3,0.49969,0.01796,0.53725,0.84126,0.53733,0.52785,-7.37109,2143,1033,52,32,3,f,lrc,selected
4,0.49919,0.002,0.56015,0.8607,0.55993,0.54221,-7.83817,2083,1093,48,36,3,f,lrc,selected
5,0.50027,0.002,0.55971,0.8363,0.55901,0.55913,-7.72465,2077,1099,45,39,3,f,lrc,selected
6,0.49978,0.002,0.57763,0.83067,0.57719,0.57528,-7.34996,2104,1072,43,41,3,f,lrc,selected
7,0.49767,0.01796,0.53234,0.83509,0.53247,0.53053,-7.4332,2160,1016,52,32,3,f,lrc,selected
8,0.49942,0.002,0.56094,0.8431,0.56018,0.5538,-7.7125,2081,1095,46,38,3,f,lrc,selected
9,0.50114,0.03393,0.53153,0.84957,0.53245,0.52493,-8.27667,2011,1165,49,35,3,f,lrc,selected
10,0.50108,0.002,0.55219,0.8344,0.55162,0.52889,-7.62958,2074,1102,50,34,3,f,lrc,selected
11,0.49968,0.002,0.55706,0.8355,0.55716,0.55771,-7.68875,2068,1108,45,39,3,f,lrc,selected
12,0.4996,0.002,0.54387,0.83521,0.54419,0.53424,-7.49235,2108,1068,50,34,3,f,lrc,selected
13,0.49924,0.00599,0.54672,0.84186,0.5464,0.50975,-8.1092,2028,1148,52,32,3,f,lrc,selected
14,0.49935,0.002,0.54344,0.82311,0.54476,0.51346,-7.20519,2165,1011,55,29,3,f,lrc,selected
15,0.49863,0.002,0.55223,0.8371,0.55058,0.53122,-7.69257,2051,1125,49,35,3,f,lrc,selected
16,0.49903,0.002,0.58192,0.83395,0.58207,0.56259,-7.47628,2099,1077,45,39,3,f,lrc,selected
17,0.50019,0.002,0.56985,0.84294,0.56948,0.56665,-7.69724,2087,1089,44,40,3,f,lrc,selected
18,0.4993,0.002,0.54933,0.84184,0.55074,0.53314,-7.55806,2101,1075,50,34,3,f,lrc,selected
19,0.49895,0.002,0.5422,0.85359,0.54233,0.53164,-8.25675,1978,1198,47,37,3,f,lrc,selected
0,0.4997,0.64271,0.49364,0.86111,0.49283,0.50918,-7.60874,2100,1076,54,30,4,f,lrc,selected
1,0.50122,0.94411,0.47592,0.8465,0.47535,0.48571,-7.45129,2140,1036,59,25,4,f,lrc,selected
